Subject,Folder,Image,CDF,MaxCDF,MeanCDF,Onset,Offset
sub20,EP10_02,img225.jpg,0,28.71460381,8.451997302,131,216
sub20,EP12_01,img65.jpg,0,41.3169668,16.90139384,41,106
sub20,EP12_01,img97.jpg,41.3169668,41.3169668,16.90139384,41,106
sub20,EP12_01,img129.jpg,0,41.3169668,16.90139384,41,106
sub20,EP12_01,img161.jpg,26.28860856,41.3169668,16.90139384,41,106
sub20,EP13_02,img65.jpg,0,40.56375576,9.244372544,71,121
sub20,EP13_02,img97.jpg,0,40.56375576,9.244372544,71,121
sub20,EP13_02,img129.jpg,4.003369907,40.56375576,9.244372544,71,121
sub20,EP13_02,img161.jpg,33.86655301,40.56375576,9.244372544,71,121
sub20,EP13_02,img193.jpg,0,40.56375576,9.244372544,71,121
sub20,EP13_02,img225.jpg,0,40.56375576,9.244372544,71,121
sub20,EP13_02,img257.jpg,40.56375576,40.56375576,9.244372544,71,121
sub20,EP13_02,img289.jpg,0,40.56375576,9.244372544,71,121
sub20,EP13_02,img321.jpg,4.765674211,40.56375576,9.244372544,71,121
sub20,EP15_03f,img65.jpg,14.71223233,54.73414197,11.89993422,86,181
sub20,EP15_03f,img97.jpg,0,54.73414197,11.89993422,86,181
sub20,EP15_03f,img129.jpg,24.7144621,54.73414197,11.89993422,86,181
sub20,EP15_03f,img161.jpg,36.47981238,54.73414197,11.89993422,86,181
sub20,EP15_03f,img193.jpg,0,54.73414197,11.89993422,86,181
sub20,EP15_03f,img225.jpg,0,54.73414197,11.89993422,86,181
sub20,EP15_03f,img257.jpg,16.70128029,54.73414197,11.89993422,86,181
sub20,EP15_03f,img289.jpg,0,54.73414197,11.89993422,86,181
sub20,EP15_03f,img321.jpg,38.538377,54.73414197,11.89993422,86,181
sub20,EP15_03f,img353.jpg,0,54.73414197,11.89993422,86,181
sub20,EP15_03f,img385.jpg,7.794490388,54.73414197,11.89993422,86,181
sub20,EP15_03f,img417.jpg,0,54.73414197,11.89993422,86,181
sub20,EP15_03f,img449.jpg,0,54.73414197,11.89993422,86,181
sub20,EP15_03f,img481.jpg,15.94415861,54.73414197,11.89993422,86,181
sub20,EP15_03f,img513.jpg,29.24249079,54.73414197,11.89993422,86,181
sub20,EP15_03f,img545.jpg,0,54.73414197,11.89993422,86,181
sub20,EP15_03f,img577.jpg,0,54.73414197,11.89993422,86,181
sub20,EP15_03f,img609.jpg,1.729915388,54.73414197,11.89993422,86,181
sub20,EP15_03f,img641.jpg,0,54.73414197,11.89993422,86,181
sub20,EP15_03f,img673.jpg,0,54.73414197,11.89993422,86,181
sub20,EP15_03f,img705.jpg,54.73414197,54.73414197,11.89993422,86,181
sub20,EP15_03f,img737.jpg,0,54.73414197,11.89993422,86,181
sub20,EP15_03f,img769.jpg,15.19671127,54.73414197,11.89993422,86,181
sub20,EP15_03f,img801.jpg,25.13462635,54.73414197,11.89993422,86,181
sub20,EP15_03f,img833.jpg,0,54.73414197,11.89993422,86,181
sub20,EP15_03f,img865.jpg,23.41575674,54.73414197,11.89993422,86,181
sub20,EP15_03f,img897.jpg,28.85970265,54.73414197,11.89993422,86,181
sub20,EP15_03f,img929.jpg,0,54.73414197,11.89993422,86,181
sub20,EP16_01,img65.jpg,0,45.18609861,8.887334975,71,111
sub20,EP16_01,img97.jpg,1.285963724,45.18609861,8.887334975,71,111
sub20,EP16_01,img129.jpg,45.18609861,45.18609861,8.887334975,71,111
sub20,EP16_01,img161.jpg,0,45.18609861,8.887334975,71,111
sub20,EP16_01,img193.jpg,7.271350003,45.18609861,8.887334975,71,111
sub20,EP16_01,img225.jpg,1.30825884,45.18609861,8.887334975,71,111
sub20,EP16_01,img257.jpg,8.726997763,45.18609861,8.887334975,71,111
sub20,EP16_01,img289.jpg,7.12525777,45.18609861,8.887334975,71,111
sub20,EP16_01,img321.jpg,0,45.18609861,8.887334975,71,111
sub20,EP16_01,img353.jpg,18.65234803,45.18609861,8.887334975,71,111
sub20,EP16_01,img385.jpg,8.204409982,45.18609861,8.887334975,71,111
sub20,EP16_04,img65.jpg,39.51159024,39.51159024,18.13541676,81,121
sub20,EP16_04,img97.jpg,0,39.51159024,18.13541676,81,121
sub20,EP16_04,img129.jpg,33.03007681,39.51159024,18.13541676,81,121
sub20,EP16_04,img161.jpg,0,39.51159024,18.13541676,81,121
sub20,EP18_03,img65.jpg,2.757696952,35.25832192,10.72171026,48,126
sub20,EP18_03,img97.jpg,35.25832192,35.25832192,10.72171026,48,126
sub20,EP18_03,img129.jpg,0,35.25832192,10.72171026,48,126
sub20,EP18_03,img161.jpg,14.94809423,35.25832192,10.72171026,48,126
sub20,EP18_03,img193.jpg,2.039229707,35.25832192,10.72171026,48,126
sub20,EP18_03,img225.jpg,20.04862899,35.25832192,10.72171026,48,126
sub20,EP18_03,img257.jpg,0,35.25832192,10.72171026,48,126
sub21,EP05_02,img65.jpg,0,29.79213717,8.45949967,111,206
sub21,EP05_02,img97.jpg,0,29.79213717,8.45949967,111,206
sub21,EP05_02,img129.jpg,8.850228896,29.79213717,8.45949967,111,206
sub21,EP05_02,img161.jpg,0,29.79213717,8.45949967,111,206
sub21,EP05_02,img193.jpg,29.79213717,29.79213717,8.45949967,111,206
sub21,EP05_02,img225.jpg,12.11463195,29.79213717,8.45949967,111,206
sub22,EP01_12,img65.jpg,15.47533362,22.49796991,8.691246748,50,146
sub22,EP01_12,img97.jpg,0,22.49796991,8.691246748,50,146
sub22,EP01_12,img129.jpg,0,22.49796991,8.691246748,50,146
sub22,EP01_12,img161.jpg,11.639215,22.49796991,8.691246748,50,146
sub22,EP01_12,img193.jpg,11.22620871,22.49796991,8.691246748,50,146
sub22,EP01_12,img225.jpg,22.49796991,22.49796991,8.691246748,50,146
sub22,EP01_12,img257.jpg,0,22.49796991,8.691246748,50,146
sub22,EP13_08,img65.jpg,0,32.6296437,13.17615526,151,256
sub22,EP13_08,img97.jpg,0,32.6296437,13.17615526,151,256
sub22,EP13_08,img129.jpg,21.82356355,32.6296437,13.17615526,151,256
sub22,EP13_08,img161.jpg,17.60008714,32.6296437,13.17615526,151,256
sub22,EP13_08,img193.jpg,5.067927745,32.6296437,13.17615526,151,256
sub22,EP13_08,img225.jpg,27.96311427,32.6296437,13.17615526,151,256
sub22,EP13_08,img257.jpg,0,32.6296437,13.17615526,151,256
sub22,EP13_08,img289.jpg,32.53819769,32.6296437,13.17615526,151,256
sub22,EP13_08,img321.jpg,0,32.6296437,13.17615526,151,256
sub22,EP13_08,img353.jpg,0,32.6296437,13.17615526,151,256
sub22,EP13_08,img385.jpg,20.49132906,32.6296437,13.17615526,151,256
sub22,EP13_08,img417.jpg,32.6296437,32.6296437,13.17615526,151,256
sub23,EP02_01,img65.jpg,1.662761668,44.58205068,13.18459879,36,130
sub23,EP02_01,img97.jpg,0,44.58205068,13.18459879,36,130
sub23,EP02_01,img129.jpg,33.75184004,44.58205068,13.18459879,36,130
sub23,EP02_01,img161.jpg,0,44.58205068,13.18459879,36,130
sub23,EP02_01,img193.jpg,7.165614951,44.58205068,13.18459879,36,130
sub23,EP02_01,img225.jpg,6.653983558,44.58205068,13.18459879,36,130
sub23,EP02_01,img257.jpg,0,44.58205068,13.18459879,36,130
sub23,EP02_01,img289.jpg,38.02973705,44.58205068,13.18459879,36,130
sub23,EP02_01,img321.jpg,0,44.58205068,13.18459879,36,130
sub23,EP02_01,img353.jpg,44.58205068,44.58205068,13.18459879,36,130
sub23,EP03_14f,img65.jpg,0,72.77904588,13.46273405,51,111
sub23,EP03_14f,img97.jpg,72.77904588,72.77904588,13.46273405,51,111
sub23,EP03_14f,img129.jpg,0,72.77904588,13.46273405,51,111
sub23,EP03_14f,img161.jpg,10.7136211,72.77904588,13.46273405,51,111
sub23,EP03_14f,img193.jpg,0,72.77904588,13.46273405,51,111
sub23,EP03_14f,img225.jpg,0,72.77904588,13.46273405,51,111
sub23,EP03_14f,img257.jpg,35.19846881,72.77904588,13.46273405,51,111
sub23,EP03_14f,img289.jpg,0,72.77904588,13.46273405,51,111
sub23,EP03_14f,img321.jpg,17.83949305,72.77904588,13.46273405,51,111
sub23,EP03_14f,img353.jpg,0,72.77904588,13.46273405,51,111
sub23,EP03_14f,img385.jpg,38.18942563,72.77904588,13.46273405,51,111
sub23,EP03_14f,img417.jpg,0,72.77904588,13.46273405,51,111
sub23,EP03_14f,img449.jpg,13.75822218,72.77904588,13.46273405,51,111
sub23,EP03_14f,img481.jpg,0,72.77904588,13.46273405,51,111
sub23,EP04_03f,img65.jpg,0,0,0,16,115
sub23,EP05_24f,img65.jpg,9.033409293,59.2969082,15.01620773,106,171
sub23,EP05_24f,img97.jpg,9.40808856,59.2969082,15.01620773,106,171
sub23,EP05_24f,img129.jpg,26.61104019,59.2969082,15.01620773,106,171
sub23,EP05_24f,img161.jpg,14.48434257,59.2969082,15.01620773,106,171
sub23,EP05_24f,img193.jpg,0,59.2969082,15.01620773,106,171
sub23,EP05_24f,img225.jpg,13.65977316,59.2969082,15.01620773,106,171
sub23,EP05_24f,img257.jpg,22.71537568,59.2969082,15.01620773,106,171
sub23,EP05_24f,img289.jpg,0,59.2969082,15.01620773,106,171
sub23,EP05_24f,img321.jpg,4.389292709,59.2969082,15.01620773,106,171
sub23,EP05_24f,img353.jpg,59.2969082,59.2969082,15.01620773,106,171
sub23,EP05_24f,img385.jpg,0,59.2969082,15.01620773,106,171
sub23,EP05_24f,img417.jpg,0.975056311,59.2969082,15.01620773,106,171
sub23,EP05_24f,img449.jpg,0,59.2969082,15.01620773,106,171
sub23,EP05_24f,img481.jpg,51.89566163,59.2969082,15.01620773,106,171
sub23,EP05_24f,img513.jpg,0,59.2969082,15.01620773,106,171
sub23,EP05_24f,img545.jpg,0,59.2969082,15.01620773,106,171
sub23,EP05_24f,img577.jpg,57.82279084,59.2969082,15.01620773,106,171
sub23,EP05_24f,img609.jpg,0,59.2969082,15.01620773,106,171
sub23,EP05_25f,img65.jpg,0,29.76329157,5.142605617,51,131
sub23,EP05_25f,img97.jpg,29.76329157,29.76329157,5.142605617,51,131
sub23,EP05_25f,img129.jpg,0,29.76329157,5.142605617,51,131
sub23,EP05_25f,img161.jpg,3.340794052,29.76329157,5.142605617,51,131
sub23,EP05_25f,img193.jpg,2.404140717,29.76329157,5.142605617,51,131
sub23,EP05_25f,img225.jpg,0,29.76329157,5.142605617,51,131
sub23,EP05_25f,img257.jpg,0,29.76329157,5.142605617,51,131
sub23,EP05_25f,img289.jpg,6.84986709,29.76329157,5.142605617,51,131
sub23,EP05_25f,img321.jpg,22.63703654,29.76329157,5.142605617,51,131
sub23,EP05_25f,img353.jpg,0,29.76329157,5.142605617,51,131
sub23,EP05_25f,img385.jpg,1.840322183,29.76329157,5.142605617,51,131
sub23,EP05_25f,img417.jpg,5.34727653,29.76329157,5.142605617,51,131
sub23,EP05_25f,img449.jpg,0,29.76329157,5.142605617,51,131
sub23,EP05_25f,img481.jpg,13.45143398,29.76329157,5.142605617,51,131
sub23,EP05_25f,img513.jpg,0,29.76329157,5.142605617,51,131
sub23,EP05_25f,img545.jpg,0,29.76329157,5.142605617,51,131
sub23,EP05_25f,img577.jpg,6.93273845,29.76329157,5.142605617,51,131
sub23,EP05_25f,img609.jpg,0,29.76329157,5.142605617,51,131
sub23,EP07_01,img65.jpg,19.60921648,19.60921648,15.30748749,36,96
sub23,EP07_01,img97.jpg,11.00575851,19.60921648,15.30748749,36,96
sub23,EP12_02f,img65.jpg,0,29.76329157,5.142605617,46,130
sub23,EP12_02f,img97.jpg,29.76329157,29.76329157,5.142605617,46,130
sub23,EP12_02f,img129.jpg,0,29.76329157,5.142605617,46,130
sub23,EP12_02f,img161.jpg,3.340794052,29.76329157,5.142605617,46,130
sub23,EP12_02f,img193.jpg,2.404140717,29.76329157,5.142605617,46,130
sub23,EP12_02f,img225.jpg,0,29.76329157,5.142605617,46,130
sub23,EP12_02f,img257.jpg,0,29.76329157,5.142605617,46,130
sub23,EP12_02f,img289.jpg,6.84986709,29.76329157,5.142605617,46,130
sub23,EP12_02f,img321.jpg,22.63703654,29.76329157,5.142605617,46,130
sub23,EP12_02f,img353.jpg,0,29.76329157,5.142605617,46,130
sub23,EP12_02f,img385.jpg,1.840322183,29.76329157,5.142605617,46,130
sub23,EP12_02f,img417.jpg,5.34727653,29.76329157,5.142605617,46,130
sub23,EP12_02f,img449.jpg,0,29.76329157,5.142605617,46,130
sub23,EP12_02f,img481.jpg,13.45143398,29.76329157,5.142605617,46,130
sub23,EP12_02f,img513.jpg,0,29.76329157,5.142605617,46,130
sub23,EP12_02f,img545.jpg,0,29.76329157,5.142605617,46,130
sub23,EP12_02f,img577.jpg,6.93273845,29.76329157,5.142605617,46,130
sub23,EP12_02f,img609.jpg,0,29.76329157,5.142605617,46,130
sub23,EP12_03,img65.jpg,33.86927234,33.86927234,12.34397131,86,161
sub23,EP12_03,img97.jpg,0,33.86927234,12.34397131,86,161
sub23,EP12_03,img129.jpg,7.13494753,33.86927234,12.34397131,86,161
sub23,EP12_03,img161.jpg,33.05960799,33.86927234,12.34397131,86,161
sub23,EP12_03,img193.jpg,0,33.86927234,12.34397131,86,161
sub23,EP12_03,img225.jpg,0,33.86927234,12.34397131,86,161
sub23,EP13_07f,img65.jpg,2.254965829,2.254965829,2.254965829,56,126
sub23,EP17_01,img65.jpg,0,2.21695458,0.73898486,81,146
sub23,EP17_01,img97.jpg,0,2.21695458,0.73898486,81,146
sub23,EP17_01,img129.jpg,2.21695458,2.21695458,0.73898486,81,146
sub24,EP01_08,img65.jpg,11.62061869,13.32439187,12.47250528,33,131
sub24,EP01_08,img97.jpg,13.32439187,13.32439187,12.47250528,33,131
sub24,EP02_02f,img65.jpg,0,59.39275884,10.24631662,71,106
sub24,EP02_02f,img97.jpg,59.39275884,59.39275884,10.24631662,71,106
sub24,EP02_02f,img129.jpg,0,59.39275884,10.24631662,71,106
sub24,EP02_02f,img161.jpg,23.86847442,59.39275884,10.24631662,71,106
sub24,EP02_02f,img193.jpg,0,59.39275884,10.24631662,71,106
sub24,EP02_02f,img225.jpg,5.623499793,59.39275884,10.24631662,71,106
sub24,EP02_02f,img257.jpg,15.31906526,59.39275884,10.24631662,71,106
sub24,EP02_02f,img289.jpg,0,59.39275884,10.24631662,71,106
sub24,EP02_02f,img321.jpg,0,59.39275884,10.24631662,71,106
sub24,EP02_02f,img353.jpg,0.236027514,59.39275884,10.24631662,71,106
sub24,EP02_02f,img385.jpg,18.51597362,59.39275884,10.24631662,71,106
sub24,EP02_02f,img417.jpg,0,59.39275884,10.24631662,71,106
sub24,EP07_04f,img65.jpg,0,43.353118,15.36712432,4,41
sub24,EP07_04f,img97.jpg,0,43.353118,15.36712432,4,41
sub24,EP07_04f,img129.jpg,34.97755604,43.353118,15.36712432,4,41
sub24,EP07_04f,img161.jpg,43.353118,43.353118,15.36712432,4,41
sub24,EP07_04f,img193.jpg,0,43.353118,15.36712432,4,41
sub24,EP07_04f,img225.jpg,0,43.353118,15.36712432,4,41
sub24,EP07_04f,img257.jpg,19.42467388,43.353118,15.36712432,4,41
sub24,EP07_04f,img289.jpg,22.51288511,43.353118,15.36712432,4,41
sub24,EP07_04f,img321.jpg,33.40301022,43.353118,15.36712432,4,41
sub24,EP07_04f,img353.jpg,0,43.353118,15.36712432,4,41
sub24,EP08_02,img65.jpg,38.13441365,38.13441365,9.315970904,121,181
sub24,EP08_02,img97.jpg,0,38.13441365,9.315970904,121,181
sub24,EP08_02,img129.jpg,22.47958041,38.13441365,9.315970904,121,181
sub24,EP08_02,img161.jpg,9.226992388,38.13441365,9.315970904,121,181
sub24,EP08_02,img193.jpg,0,38.13441365,9.315970904,121,181
sub24,EP08_02,img225.jpg,0,38.13441365,9.315970904,121,181
sub24,EP08_02,img257.jpg,0,38.13441365,9.315970904,121,181
sub24,EP08_02,img289.jpg,16.99845563,38.13441365,9.315970904,121,181
sub24,EP08_02,img321.jpg,2.338134326,38.13441365,9.315970904,121,181
sub24,EP08_02,img353.jpg,0,38.13441365,9.315970904,121,181
sub24,EP08_02,img385.jpg,7.792480887,38.13441365,9.315970904,121,181
sub24,EP08_02,img417.jpg,10.44780668,38.13441365,9.315970904,121,181
sub24,EP08_02,img449.jpg,24.04151958,38.13441365,9.315970904,121,181
sub24,EP08_02,img481.jpg,0,38.13441365,9.315970904,121,181
sub24,EP08_02,img513.jpg,0,38.13441365,9.315970904,121,181
sub24,EP08_02,img545.jpg,17.59615091,38.13441365,9.315970904,121,181
sub24,EP10_01f,img65.jpg,0,48.12406328,12.101027,131,154
sub24,EP10_01f,img97.jpg,25.6275178,48.12406328,12.101027,131,154
sub24,EP10_01f,img129.jpg,0,48.12406328,12.101027,131,154
sub24,EP10_01f,img161.jpg,0,48.12406328,12.101027,131,154
sub24,EP10_01f,img193.jpg,41.64214472,48.12406328,12.101027,131,154
sub24,EP10_01f,img225.jpg,22.40574011,48.12406328,12.101027,131,154
sub24,EP10_01f,img257.jpg,0,48.12406328,12.101027,131,154
sub24,EP10_01f,img289.jpg,4.021720786,48.12406328,12.101027,131,154
sub24,EP10_01f,img321.jpg,11.8787807,48.12406328,12.101027,131,154
sub24,EP10_01f,img353.jpg,48.12406328,48.12406328,12.101027,131,154
sub24,EP10_01f,img385.jpg,11.43668442,48.12406328,12.101027,131,154
sub24,EP10_01f,img417.jpg,0,48.12406328,12.101027,131,154
sub24,EP10_01f,img449.jpg,0,48.12406328,12.101027,131,154
sub24,EP10_01f,img481.jpg,30.13731865,48.12406328,12.101027,131,154
sub24,EP10_01f,img513.jpg,0,48.12406328,12.101027,131,154
sub24,EP10_01f,img545.jpg,29.01703419,48.12406328,12.101027,131,154
sub24,EP10_01f,img577.jpg,0,48.12406328,12.101027,131,154
sub24,EP10_01f,img609.jpg,0,48.12406328,12.101027,131,154
sub24,EP10_01f,img641.jpg,0,48.12406328,12.101027,131,154
sub24,EP10_01f,img673.jpg,29.83056228,48.12406328,12.101027,131,154
sub24,EP10_01f,img705.jpg,0,48.12406328,12.101027,131,154
sub24,EP10_02,img65.jpg,8.100700764,29.44677704,8.174478161,101,136
sub24,EP10_02,img97.jpg,0,29.44677704,8.174478161,101,136
sub24,EP10_02,img129.jpg,13.46025745,29.44677704,8.174478161,101,136
sub24,EP10_02,img161.jpg,1.56070481,29.44677704,8.174478161,101,136
sub24,EP10_02,img193.jpg,0,29.44677704,8.174478161,101,136
sub24,EP10_02,img225.jpg,20.99474635,29.44677704,8.174478161,101,136
sub24,EP10_02,img257.jpg,0,29.44677704,8.174478161,101,136
sub24,EP10_02,img289.jpg,26.10722393,29.44677704,8.174478161,101,136
sub24,EP10_02,img321.jpg,0,29.44677704,8.174478161,101,136
sub24,EP10_02,img353.jpg,0,29.44677704,8.174478161,101,136
sub24,EP10_02,img385.jpg,29.44677704,29.44677704,8.174478161,101,136
sub24,EP10_02,img417.jpg,6.597805749,29.44677704,8.174478161,101,136
sub24,EP10_02,img449.jpg,0,29.44677704,8.174478161,101,136
sub24,EP10_03,img65.jpg,40.56250433,40.72198168,7.883595957,334,376
sub24,EP10_03,img97.jpg,0,40.72198168,7.883595957,334,376
sub24,EP10_03,img129.jpg,0,40.72198168,7.883595957,334,376
sub24,EP10_03,img161.jpg,1.638352085,40.72198168,7.883595957,334,376
sub24,EP10_03,img193.jpg,5.073015227,40.72198168,7.883595957,334,376
sub24,EP10_03,img225.jpg,10.30766304,40.72198168,7.883595957,334,376
sub24,EP10_03,img257.jpg,0,40.72198168,7.883595957,334,376
sub24,EP10_03,img289.jpg,0,40.72198168,7.883595957,334,376
sub24,EP10_03,img321.jpg,14.27809956,40.72198168,7.883595957,334,376
sub24,EP10_03,img353.jpg,0.264345271,40.72198168,7.883595957,334,376
sub24,EP10_03,img385.jpg,0,40.72198168,7.883595957,334,376
sub24,EP10_03,img417.jpg,6.577441748,40.72198168,7.883595957,334,376
sub24,EP10_03,img449.jpg,0,40.72198168,7.883595957,334,376
sub24,EP10_03,img481.jpg,3.056658951,40.72198168,7.883595957,334,376
sub24,EP10_03,img513.jpg,39.47268014,40.72198168,7.883595957,334,376
sub24,EP10_03,img545.jpg,0,40.72198168,7.883595957,334,376
sub24,EP10_03,img577.jpg,12.60652493,40.72198168,7.883595957,334,376
sub24,EP10_03,img609.jpg,0,40.72198168,7.883595957,334,376
sub24,EP10_03,img641.jpg,0,40.72198168,7.883595957,334,376
sub24,EP10_03,img673.jpg,40.72198168,40.72198168,7.883595957,334,376
sub24,EP10_03,img705.jpg,0,40.72198168,7.883595957,334,376
sub24,EP10_03,img737.jpg,0,40.72198168,7.883595957,334,376
sub24,EP10_03,img769.jpg,14.64703602,40.72198168,7.883595957,334,376
sub24,EP10_03,img801.jpg,0,40.72198168,7.883595957,334,376
sub24,EP12_01,img65.jpg,56.72283361,56.72283361,14.39779981,81,121
sub24,EP12_01,img97.jpg,0,56.72283361,14.39779981,81,121
sub24,EP12_01,img129.jpg,0,56.72283361,14.39779981,81,121
sub24,EP12_01,img161.jpg,31.4421166,56.72283361,14.39779981,81,121
sub24,EP12_01,img193.jpg,12.39366612,56.72283361,14.39779981,81,121
sub24,EP12_01,img225.jpg,0,56.72283361,14.39779981,81,121
sub24,EP12_01,img257.jpg,0,56.72283361,14.39779981,81,121
sub24,EP12_01,img289.jpg,14.62378218,56.72283361,14.39779981,81,121
sub24,EP18_03,img65.jpg,0,65.90819806,21.05089232,53,88
sub24,EP18_03,img97.jpg,30.69491202,65.90819806,21.05089232,53,88
sub24,EP18_03,img129.jpg,0,65.90819806,21.05089232,53,88
sub24,EP18_03,img161.jpg,65.90819806,65.90819806,21.05089232,53,88
sub24,EP18_03,img193.jpg,0,65.90819806,21.05089232,53,88
sub24,EP18_03,img225.jpg,22.99085469,65.90819806,21.05089232,53,88
sub24,EP18_03,img257.jpg,27.76228146,65.90819806,21.05089232,53,88
sub25,EP03_01,img65.jpg,0,0,0,56,116
sub25,EP03_01,img97.jpg,0,0,0,56,116
sub25,EP03_02,img65.jpg,0,39.82938662,19.91469331,51,134
sub25,EP03_02,img97.jpg,39.82938662,39.82938662,19.91469331,51,134
sub25,EP09_02,img65.jpg,20.901265,32.70252104,13.40094651,76,111
sub25,EP09_02,img97.jpg,32.70252104,32.70252104,13.40094651,76,111
sub25,EP09_02,img129.jpg,0,32.70252104,13.40094651,76,111
sub25,EP09_02,img161.jpg,0,32.70252104,13.40094651,76,111
sub25,EP10_01,img65.jpg,0.335243777,69.05897919,17.49185288,101,176
sub25,EP10_01,img97.jpg,0,69.05897919,17.49185288,101,176
sub25,EP10_01,img129.jpg,69.05897919,69.05897919,17.49185288,101,176
sub25,EP10_01,img161.jpg,0.573188548,69.05897919,17.49185288,101,176
sub25,EP10_10,img65.jpg,19.41453449,19.41453449,9.912004879,61,158
sub25,EP10_10,img97.jpg,0,19.41453449,9.912004879,61,158
sub25,EP10_10,img129.jpg,10.32148015,19.41453449,9.912004879,61,158
sub25,EP12_01,img65.jpg,10.98213612,53.68572312,16.74593459,131,186
sub25,EP12_01,img97.jpg,0,53.68572312,16.74593459,131,186
sub25,EP12_01,img129.jpg,19.69568845,53.68572312,16.74593459,131,186
sub25,EP12_01,img161.jpg,0,53.68572312,16.74593459,131,186
sub25,EP12_01,img193.jpg,53.68572312,53.68572312,16.74593459,131,186
sub25,EP12_01,img225.jpg,0,53.68572312,16.74593459,131,186
sub25,EP12_01,img257.jpg,0,53.68572312,16.74593459,131,186
sub25,EP12_01,img289.jpg,49.60392899,53.68572312,16.74593459,131,186
sub25,EP18_04f,img65.jpg,16.78433023,27.81343004,7.641047388,76,116
sub25,EP18_04f,img97.jpg,0,27.81343004,7.641047388,76,116
sub25,EP18_04f,img129.jpg,1.118962377,27.81343004,7.641047388,76,116
sub25,EP18_04f,img161.jpg,19.12707794,27.81343004,7.641047388,76,116
sub25,EP18_04f,img193.jpg,11.21196794,27.81343004,7.641047388,76,116
sub25,EP18_04f,img225.jpg,0,27.81343004,7.641047388,76,116
sub25,EP18_04f,img257.jpg,0.354705344,27.81343004,7.641047388,76,116
sub25,EP18_04f,img289.jpg,27.81343004,27.81343004,7.641047388,76,116
sub25,EP18_04f,img321.jpg,0,27.81343004,7.641047388,76,116
sub25,EP18_04f,img353.jpg,0,27.81343004,7.641047388,76,116
sub26,EP03_10,img65.jpg,52.84956544,52.84956544,17.71031145,116,201
sub26,EP03_10,img97.jpg,0,52.84956544,17.71031145,116,201
sub26,EP03_10,img129.jpg,0,52.84956544,17.71031145,116,201
sub26,EP03_10,img161.jpg,44.08433467,52.84956544,17.71031145,116,201
sub26,EP03_10,img193.jpg,0,52.84956544,17.71031145,116,201
sub26,EP03_10,img225.jpg,9.05401411,52.84956544,17.71031145,116,201
sub26,EP03_10,img257.jpg,17.98426593,52.84956544,17.71031145,116,201
sub26,EP07_28,img65.jpg,19.0435931,19.0435931,19.0435931,31,71
sub26,EP07_37,img65.jpg,32.19319761,62.48217749,10.99654479,92,190
sub26,EP07_37,img97.jpg,0,62.48217749,10.99654479,92,190
sub26,EP07_37,img129.jpg,27.30759537,62.48217749,10.99654479,92,190
sub26,EP07_37,img161.jpg,0.426600694,62.48217749,10.99654479,92,190
sub26,EP07_37,img193.jpg,0,62.48217749,10.99654479,92,190
sub26,EP07_37,img225.jpg,0,62.48217749,10.99654479,92,190
sub26,EP07_37,img257.jpg,62.48217749,62.48217749,10.99654479,92,190
sub26,EP07_37,img289.jpg,0,62.48217749,10.99654479,92,190
sub26,EP07_37,img321.jpg,0.634325097,62.48217749,10.99654479,92,190
sub26,EP07_37,img353.jpg,0,62.48217749,10.99654479,92,190
sub26,EP07_37,img385.jpg,5.386272831,62.48217749,10.99654479,92,190
sub26,EP07_37,img417.jpg,0,62.48217749,10.99654479,92,190
sub26,EP07_37,img449.jpg,25.5214579,62.48217749,10.99654479,92,190
sub26,EP07_37,img481.jpg,0,62.48217749,10.99654479,92,190
sub26,EP08_04,img65.jpg,4.889325871,4.889325871,4.889325871,31,89
sub26,EP09_04,img65.jpg,13.91413599,13.91413599,4.638045331,31,91
sub26,EP09_04,img97.jpg,0,13.91413599,4.638045331,31,91
sub26,EP09_04,img129.jpg,0,13.91413599,4.638045331,31,91
sub26,EP09_09,img65.jpg,56.11274322,56.11274322,28.02220185,46,101
sub26,EP09_09,img97.jpg,0,56.11274322,28.02220185,46,101
sub26,EP09_09,img129.jpg,27.95386231,56.11274322,28.02220185,46,101
sub26,EP13_02,img65.jpg,0,23.02340904,11.51170452,32,116
sub26,EP13_02,img97.jpg,23.02340904,23.02340904,11.51170452,32,116
sub26,EP13_11,img65.jpg,1.501617517,43.0723854,14.85800097,20,101
sub26,EP13_11,img97.jpg,0,43.0723854,14.85800097,20,101
sub26,EP13_11,img129.jpg,43.0723854,43.0723854,14.85800097,20,101
sub26,EP18_46,img65.jpg,54.44651031,54.44651031,54.44651031,31,101
sub26,EP18_47,img65.jpg,0,0,0,6,86
sub26,EP18_47,img97.jpg,0,0,0,6,86
sub26,EP18_49,img65.jpg,21.94453586,27.06519781,12.92344618,16,80
sub26,EP18_49,img97.jpg,0,27.06519781,12.92344618,16,80
sub26,EP18_49,img129.jpg,27.06519781,27.06519781,12.92344618,16,80
sub26,EP18_49,img161.jpg,0,27.06519781,12.92344618,16,80
sub26,EP18_49,img193.jpg,15.60749721,27.06519781,12.92344618,16,80
sub26,EP18_50,img65.jpg,5.997799768,41.7421154,14.12303557,78,161
sub26,EP18_50,img97.jpg,8.752227109,41.7421154,14.12303557,78,161
sub26,EP18_50,img129.jpg,0,41.7421154,14.12303557,78,161
sub26,EP18_50,img161.jpg,41.7421154,41.7421154,14.12303557,78,161
sub26,EP18_51,img65.jpg,0,26.86597335,8.940280028,21,81
