Subject,Folder,Image,CDF,MaxCDF,MeanCDF,OnsetGT,OffsetGT,Onset,Offset,Total,Tau,Threshold,Spotted,SP_onset,SP_offset,Evaluation
sub17,EP05_10,97,26.95930119,26.95930119,12.69913371,111,151,95,167,239,0,12.69913371,97,65,129,TP
sub17,EP05_10,129,0,26.95930119,12.69913371,111,151,95,167,239,0,12.69913371,0,,,TN
sub17,EP05_10,161,23.83723364,26.95930119,12.69913371,111,151,95,167,239,0,12.69913371,161,129,193,TP
sub17,EP06_04,65,0,0,0,71,161,55,177,187,0,0,65,33,97,TP
sub17,EP06_04,97,0,0,0,71,161,55,177,187,0,0,97,65,129,TP
sub17,EP06_07,65,0,32.78608657,9.697668361,216,246,200,262,360,0,9.697668361,0,,,TN
sub17,EP06_07,97,21.07909949,32.78608657,9.697668361,216,246,200,262,360,0,9.697668361,97,65,129,FP
sub17,EP06_07,129,16.19715229,32.78608657,9.697668361,216,246,200,262,360,0,9.697668361,129,97,161,FP
sub17,EP06_07,161,0,32.78608657,9.697668361,216,246,200,262,360,0,9.697668361,0,,,TN
sub17,EP06_07,193,32.78608657,32.78608657,9.697668361,216,246,200,262,360,0,9.697668361,193,161,225,FP
sub17,EP06_07,225,7.473163367,32.78608657,9.697668361,216,246,200,262,360,0,9.697668361,0,,,TN
sub17,EP06_07,257,0,32.78608657,9.697668361,216,246,200,262,360,0,9.697668361,0,,,TN
sub17,EP06_07,289,0.045845159,32.78608657,9.697668361,216,246,200,262,360,0,9.697668361,0,,,TN
sub17,EP06_08,65,14.25130577,31.35661584,10.89580493,156,231,140,247,360,0,10.89580493,65,33,97,FP
sub17,EP06_08,97,0,31.35661584,10.89580493,156,231,140,247,360,0,10.89580493,0,,,TN
sub17,EP06_08,129,26.33623035,31.35661584,10.89580493,156,231,140,247,360,0,10.89580493,129,97,161,FP
sub17,EP06_08,161,0,31.35661584,10.89580493,156,231,140,247,360,0,10.89580493,0,,,TN
sub17,EP06_08,193,31.35661584,31.35661584,10.89580493,156,231,140,247,360,0,10.89580493,193,161,225,TP
sub17,EP06_08,225,15.22228746,31.35661584,10.89580493,156,231,140,247,360,0,10.89580493,225,193,257,TP
sub17,EP06_08,257,0,31.35661584,10.89580493,156,231,140,247,360,0,10.89580493,0,,,TN
sub17,EP06_08,289,0,31.35661584,10.89580493,156,231,140,247,360,0,10.89580493,0,,,TN
sub17,EP07_01,65,0,0,0,21,115,5,131,170,0,0,65,33,97,TP
sub17,EP07_01,97,0,0,0,21,115,5,131,170,0,0,97,65,129,TP
sub17,EP08_02,65,31.30107569,31.30107569,31.30107569,21,88,5,104,133,0,31.30107569,65,33,97,TP
sub17,EP08_03,65,79.71367821,79.71367821,79.71367821,51,84,35,100,152,0,79.71367821,65,33,97,TP
sub17,EP10_06,65,0,57.00187507,21.65011034,104,161,88,177,244,0,21.65011034,0,,,TN
sub17,EP10_06,97,57.00187507,57.00187507,21.65011034,104,161,88,177,244,0,21.65011034,97,65,129,TP
sub17,EP10_06,129,0,57.00187507,21.65011034,104,161,88,177,244,0,21.65011034,0,,,TN
sub17,EP10_06,161,29.59856627,57.00187507,21.65011034,104,161,88,177,244,0,21.65011034,161,129,193,TP
sub17,EP11_02,65,54.62089959,54.62089959,23.6735625,36,121,20,137,258,0,23.6735625,65,33,97,TP
sub17,EP11_02,97,0,54.62089959,23.6735625,36,121,20,137,258,0,23.6735625,0,,,TN
sub17,EP11_02,129,0,54.62089959,23.6735625,36,121,20,137,258,0,23.6735625,0,,,TN
sub17,EP11_02,161,38.90658665,54.62089959,23.6735625,36,121,20,137,258,0,23.6735625,161,129,193,FP
sub17,EP11_02,193,24.84032628,54.62089959,23.6735625,36,121,20,137,258,0,23.6735625,193,161,225,FP
sub17,EP12_03,65,31.07693924,37.89552404,11.19111766,131,184,115,200,409,0,11.19111766,65,33,97,FP
sub17,EP12_03,97,0,37.89552404,11.19111766,131,184,115,200,409,0,11.19111766,0,,,TN
sub17,EP12_03,129,37.89552404,37.89552404,11.19111766,131,184,115,200,409,0,11.19111766,129,97,161,TP
sub17,EP12_03,161,0,37.89552404,11.19111766,131,184,115,200,409,0,11.19111766,0,,,TN
sub17,EP12_03,193,0,37.89552404,11.19111766,131,184,115,200,409,0,11.19111766,0,,,TN
sub17,EP12_03,225,15.21419793,37.89552404,11.19111766,131,184,115,200,409,0,11.19111766,225,193,257,FP
sub17,EP12_03,257,0,37.89552404,11.19111766,131,184,115,200,409,0,11.19111766,0,,,TN
sub17,EP12_03,289,0,37.89552404,11.19111766,131,184,115,200,409,0,11.19111766,0,,,TN
sub17,EP12_03,321,16.53339768,37.89552404,11.19111766,131,184,115,200,409,0,11.19111766,321,289,353,FP
sub17,EP13_01,65,0,58.57876279,16.75403635,146,191,130,207,286,0,16.75403635,0,,,TN
sub17,EP13_01,97,25.19141894,58.57876279,16.75403635,146,191,130,207,286,0,16.75403635,97,65,129,FP
sub17,EP13_01,129,0,58.57876279,16.75403635,146,191,130,207,286,0,16.75403635,0,,,TN
sub17,EP13_01,161,0,58.57876279,16.75403635,146,191,130,207,286,0,16.75403635,0,,,TN
sub17,EP13_01,193,58.57876279,58.57876279,16.75403635,146,191,130,207,286,0,16.75403635,193,161,225,TP
sub17,EP13_03,65,0,29.80773459,7.582156531,51,136,35,152,254,0,7.582156531,0,,,TN
sub17,EP13_03,97,29.80773459,29.80773459,7.582156531,51,136,35,152,254,0,7.582156531,97,65,129,TP
sub17,EP13_03,129,0.520891532,29.80773459,7.582156531,51,136,35,152,254,0,7.582156531,0,,,TN
sub17,EP13_03,161,0,29.80773459,7.582156531,51,136,35,152,254,0,7.582156531,0,,,TN
sub17,EP13_04,65,23.52484372,23.52484372,11.76242186,86,121,70,137,174,0,11.76242186,65,33,97,FP
sub17,EP13_04,97,0,23.52484372,11.76242186,86,121,70,137,174,0,11.76242186,0,,,TN
sub17,EP13_06,65,23.96074333,29.5591622,12.51623672,86,131,70,147,332,0,12.51623672,65,33,97,FP
sub17,EP13_06,97,2.547320127,29.5591622,12.51623672,86,131,70,147,332,0,12.51623672,0,,,TN
sub17,EP13_06,129,1.987620444,29.5591622,12.51623672,86,131,70,147,332,0,12.51623672,0,,,TN
sub17,EP13_06,161,0,29.5591622,12.51623672,86,131,70,147,332,0,12.51623672,0,,,TN
sub17,EP13_06,193,29.5591622,29.5591622,12.51623672,86,131,70,147,332,0,12.51623672,193,161,225,FP
sub17,EP13_06,225,0,29.5591622,12.51623672,86,131,70,147,332,0,12.51623672,0,,,TN
sub17,EP13_06,257,29.55881097,29.5591622,12.51623672,86,131,70,147,332,0,12.51623672,257,225,289,FP
sub17,EP13_09,65,0,13.84196162,5.008168583,6,101,-10,117,254,0,5.008168583,0,,,TN
sub17,EP13_09,97,0,13.84196162,5.008168583,6,101,-10,117,254,0,5.008168583,0,,,TN
sub17,EP13_09,129,13.84196162,13.84196162,5.008168583,6,101,-10,117,254,0,5.008168583,129,97,161,FP
sub17,EP13_09,161,6.190712714,13.84196162,5.008168583,6,101,-10,117,254,0,5.008168583,161,129,193,FP
sub17,EP15_01,65,0,37.96683131,10.98014385,81,111,65,127,403,0,10.98014385,0,,,TN
sub17,EP15_01,97,12.89210982,37.96683131,10.98014385,81,111,65,127,403,0,10.98014385,97,65,129,TP
sub17,EP15_01,129,0,37.96683131,10.98014385,81,111,65,127,403,0,10.98014385,0,,,TN
sub17,EP15_01,161,28.12307369,37.96683131,10.98014385,81,111,65,127,403,0,10.98014385,161,129,193,FP
sub17,EP15_01,193,0,37.96683131,10.98014385,81,111,65,127,403,0,10.98014385,0,,,TN
sub17,EP15_01,225,0,37.96683131,10.98014385,81,111,65,127,403,0,10.98014385,0,,,TN
sub17,EP15_01,257,37.96683131,37.96683131,10.98014385,81,111,65,127,403,0,10.98014385,257,225,289,FP
sub17,EP15_01,289,12.04402069,37.96683131,10.98014385,81,111,65,127,403,0,10.98014385,289,257,321,FP
sub17,EP15_01,321,7.795259177,37.96683131,10.98014385,81,111,65,127,403,0,10.98014385,0,,,TN
sub17,EP15_03,65,25.05562685,69.96544321,14.46166837,319,356,303,372,658,0,14.46166837,65,33,97,FP
sub17,EP15_03,97,0.007008554,69.96544321,14.46166837,319,356,303,372,658,0,14.46166837,0,,,TN
sub17,EP15_03,129,0,69.96544321,14.46166837,319,356,303,372,658,0,14.46166837,0,,,TN
sub17,EP15_03,161,69.96544321,69.96544321,14.46166837,319,356,303,372,658,0,14.46166837,161,129,193,FP
sub17,EP15_03,193,0,69.96544321,14.46166837,319,356,303,372,658,0,14.46166837,0,,,TN
sub17,EP15_03,225,28.27913496,69.96544321,14.46166837,319,356,303,372,658,0,14.46166837,225,193,257,FP
sub17,EP15_03,257,17.65287504,69.96544321,14.46166837,319,356,303,372,658,0,14.46166837,257,225,289,FP
sub17,EP15_03,289,0,69.96544321,14.46166837,319,356,303,372,658,0,14.46166837,0,,,TN
sub17,EP15_03,321,0,69.96544321,14.46166837,319,356,303,372,658,0,14.46166837,0,,,TN
sub17,EP15_03,353,28.55287058,69.96544321,14.46166837,319,356,303,372,658,0,14.46166837,353,321,385,TP
sub17,EP15_03,385,0,69.96544321,14.46166837,319,356,303,372,658,0,14.46166837,0,,,TN
sub17,EP15_03,417,0,69.96544321,14.46166837,319,356,303,372,658,0,14.46166837,0,,,TN
sub17,EP15_03,449,41.43406383,69.96544321,14.46166837,319,356,303,372,658,0,14.46166837,449,417,481,FP
sub17,EP15_03,481,34.90133935,69.96544321,14.46166837,319,356,303,372,658,0,14.46166837,481,449,513,FP
sub17,EP15_03,513,0,69.96544321,14.46166837,319,356,303,372,658,0,14.46166837,0,,,TN
sub17,EP15_03,545,0,69.96544321,14.46166837,319,356,303,372,658,0,14.46166837,0,,,TN
sub17,EP15_03,577,0,69.96544321,14.46166837,319,356,303,372,658,0,14.46166837,0,,,TN
sub17,EP15_04,65,0.298199554,33.31610481,11.20476812,109,185,93,201,201,0,11.20476812,0,,,TN
sub17,EP15_04,97,0,33.31610481,11.20476812,109,185,93,201,201,0,11.20476812,0,,,TN
sub17,EP15_04,129,33.31610481,33.31610481,11.20476812,109,185,93,201,201,0,11.20476812,129,97,161,TP
sub17,EP18_07,65,0,0,0,36,103,20,119,135,0,0,65,33,97,TP
sub18,EP08_01,65,11.55664893,72.07205252,14.70157877,111,147,95,163,300,0,14.70157877,0,,,TN
sub18,EP08_01,97,0,72.07205252,14.70157877,111,147,95,163,300,0,14.70157877,0,,,TN
sub18,EP08_01,129,0,72.07205252,14.70157877,111,147,95,163,300,0,14.70157877,0,,,TN
sub18,EP08_01,161,4.580771169,72.07205252,14.70157877,111,147,95,163,300,0,14.70157877,0,,,TN
sub18,EP08_01,193,0,72.07205252,14.70157877,111,147,95,163,300,0,14.70157877,0,,,TN
sub18,EP08_01,225,72.07205252,72.07205252,14.70157877,111,147,95,163,300,0,14.70157877,225,193,257,FP
sub18,EP18_01,65,0,41.15347019,10.97738841,66,126,50,142,433,0,10.97738841,0,,,TN
sub18,EP18_01,97,36.52325643,41.15347019,10.97738841,66,126,50,142,433,0,10.97738841,97,65,129,TP
sub18,EP18_01,129,0,41.15347019,10.97738841,66,126,50,142,433,0,10.97738841,0,,,TN
sub18,EP18_01,161,0,41.15347019,10.97738841,66,126,50,142,433,0,10.97738841,0,,,TN
sub18,EP18_01,193,41.15347019,41.15347019,10.97738841,66,126,50,142,433,0,10.97738841,193,161,225,FP
sub18,EP18_01,225,0,41.15347019,10.97738841,66,126,50,142,433,0,10.97738841,0,,,TN
sub18,EP18_01,257,12.7884742,41.15347019,10.97738841,66,126,50,142,433,0,10.97738841,257,225,289,FP
sub18,EP18_01,289,0,41.15347019,10.97738841,66,126,50,142,433,0,10.97738841,0,,,TN
sub18,EP18_01,321,19.30868329,41.15347019,10.97738841,66,126,50,142,433,0,10.97738841,321,289,353,FP
sub18,EP18_01,353,0,41.15347019,10.97738841,66,126,50,142,433,0,10.97738841,0,,,TN
sub18,EP19_01,65,12.83118162,29.26387273,6.078904121,95,140,79,156,433,0,6.078904121,65,33,97,FP
sub18,EP19_01,97,0,29.26387273,6.078904121,95,140,79,156,433,0,6.078904121,0,,,TN
sub18,EP19_01,129,0,29.26387273,6.078904121,95,140,79,156,433,0,6.078904121,0,,,TN
sub18,EP19_01,161,7.652013784,29.26387273,6.078904121,95,140,79,156,433,0,6.078904121,161,129,193,FP
sub18,EP19_01,193,6.624165873,29.26387273,6.078904121,95,140,79,156,433,0,6.078904121,193,161,225,FP
sub18,EP19_01,225,0,29.26387273,6.078904121,95,140,79,156,433,0,6.078904121,0,,,TN
sub18,EP19_01,257,0,29.26387273,6.078904121,95,140,79,156,433,0,6.078904121,0,,,TN
sub18,EP19_01,289,4.417807196,29.26387273,6.078904121,95,140,79,156,433,0,6.078904121,0,,,TN
sub18,EP19_01,321,29.26387273,29.26387273,6.078904121,95,140,79,156,433,0,6.078904121,321,289,353,FP
sub18,EP19_01,353,0,29.26387273,6.078904121,95,140,79,156,433,0,6.078904121,0,,,TN
sub19,EP01_01f,65,0,35.19432215,11.47783996,121,220,105,236,385,0,11.47783996,0,,,TN
sub19,EP01_01f,97,0,35.19432215,11.47783996,121,220,105,236,385,0,11.47783996,0,,,TN
sub19,EP01_01f,129,35.19432215,35.19432215,11.47783996,121,220,105,236,385,0,11.47783996,129,97,161,TP
sub19,EP01_01f,161,26.05624651,35.19432215,11.47783996,121,220,105,236,385,0,11.47783996,161,129,193,TP
sub19,EP01_01f,193,0,35.19432215,11.47783996,121,220,105,236,385,0,11.47783996,0,,,TN
sub19,EP01_01f,225,0,35.19432215,11.47783996,121,220,105,236,385,0,11.47783996,0,,,TN
sub19,EP01_01f,257,0,35.19432215,11.47783996,121,220,105,236,385,0,11.47783996,0,,,TN
sub19,EP01_01f,289,16.47184367,35.19432215,11.47783996,121,220,105,236,385,0,11.47783996,289,257,321,FP
sub19,EP01_01f,321,25.5781473,35.19432215,11.47783996,121,220,105,236,385,0,11.47783996,321,289,353,FP
sub19,EP01_02f,65,0,26.16517518,9.919624943,36,127,20,143,285,0,9.919624943,0,,,TN
sub19,EP01_02f,97,26.16517518,26.16517518,9.919624943,36,127,20,143,285,0,9.919624943,97,65,129,TP
sub19,EP01_02f,129,23.43294954,26.16517518,9.919624943,36,127,20,143,285,0,9.919624943,129,97,161,TP
sub19,EP01_02f,161,0,26.16517518,9.919624943,36,127,20,143,285,0,9.919624943,0,,,TN
sub19,EP01_02f,193,0,26.16517518,9.919624943,36,127,20,143,285,0,9.919624943,0,,,TN
sub19,EP02_01,65,49.50729577,49.50729577,24.75364789,91,151,75,167,168,0,24.75364789,65,33,97,FP
sub19,EP02_01,97,0,49.50729577,24.75364789,91,151,75,167,168,0,24.75364789,0,,,TN
sub19,EP06_01f,65,30.40985851,30.40985851,6.283098272,146,201,130,217,376,0,6.283098272,65,33,97,FP
sub19,EP06_01f,97,0,30.40985851,6.283098272,146,201,130,217,376,0,6.283098272,0,,,TN
sub19,EP06_01f,129,0,30.40985851,6.283098272,146,201,130,217,376,0,6.283098272,0,,,TN
sub19,EP06_01f,161,0,30.40985851,6.283098272,146,201,130,217,376,0,6.283098272,0,,,TN
sub19,EP06_01f,193,12.67356293,30.40985851,6.283098272,146,201,130,217,376,0,6.283098272,193,161,225,TP
sub19,EP06_01f,225,7.181364732,30.40985851,6.283098272,146,201,130,217,376,0,6.283098272,225,193,257,FP
sub19,EP06_01f,257,0,30.40985851,6.283098272,146,201,130,217,376,0,6.283098272,0,,,TN
sub19,EP06_01f,289,0,30.40985851,6.283098272,146,201,130,217,376,0,6.283098272,0,,,TN
sub19,EP06_02f,65,0,38.77736312,6.98312283,211,291,195,307,482,0,6.98312283,0,,,TN
sub19,EP06_02f,97,36.88902481,38.77736312,6.98312283,211,291,195,307,482,0,6.98312283,97,65,129,FP
sub19,EP06_02f,129,0,38.77736312,6.98312283,211,291,195,307,482,0,6.98312283,0,,,TN
sub19,EP06_02f,161,0,38.77736312,6.98312283,211,291,195,307,482,0,6.98312283,0,,,TN
sub19,EP06_02f,193,0,38.77736312,6.98312283,211,291,195,307,482,0,6.98312283,0,,,TN
sub19,EP06_02f,225,0,38.77736312,6.98312283,211,291,195,307,482,0,6.98312283,0,,,TN
sub19,EP06_02f,257,38.77736312,38.77736312,6.98312283,211,291,195,307,482,0,6.98312283,257,225,289,TP
sub19,EP06_02f,289,0,38.77736312,6.98312283,211,291,195,307,482,0,6.98312283,0,,,TN
sub19,EP06_02f,321,0,38.77736312,6.98312283,211,291,195,307,482,0,6.98312283,0,,,TN
sub19,EP06_02f,353,5.029812029,38.77736312,6.98312283,211,291,195,307,482,0,6.98312283,0,,,TN
sub19,EP06_02f,385,0,38.77736312,6.98312283,211,291,195,307,482,0,6.98312283,0,,,TN
sub19,EP06_02f,417,3.101273997,38.77736312,6.98312283,211,291,195,307,482,0,6.98312283,0,,,TN
sub19,EP08_02,65,14.2392759,61.02233815,13.56071464,76,155,60,171,305,0,13.56071464,65,33,97,TP
sub19,EP08_02,97,0,61.02233815,13.56071464,76,155,60,171,305,0,13.56071464,0,,,TN
sub19,EP08_02,129,61.02233815,61.02233815,13.56071464,76,155,60,171,305,0,13.56071464,129,97,161,TP
sub19,EP08_02,161,0,61.02233815,13.56071464,76,155,60,171,305,0,13.56071464,0,,,TN
sub19,EP08_02,193,1.035671134,61.02233815,13.56071464,76,155,60,171,305,0,13.56071464,0,,,TN
sub19,EP08_02,225,5.067002652,61.02233815,13.56071464,76,155,60,171,305,0,13.56071464,0,,,TN
sub19,EP11_01f,65,0,0,0,61,116,45,132,196,0,0,65,33,97,TP
sub19,EP11_01f,97,0,0,0,61,116,45,132,196,0,0,97,65,129,TP
sub19,EP11_01f,129,0,0,0,61,116,45,132,196,0,0,129,97,161,TP
sub19,EP11_04f,65,1.108049702,41.45326687,9.837880408,76,131,60,147,464,0,9.837880408,0,,,TN
sub19,EP11_04f,97,29.19238007,41.45326687,9.837880408,76,131,60,147,464,0,9.837880408,97,65,129,TP
sub19,EP11_04f,129,0,41.45326687,9.837880408,76,131,60,147,464,0,9.837880408,0,,,TN
sub19,EP11_04f,161,19.98832278,41.45326687,9.837880408,76,131,60,147,464,0,9.837880408,161,129,193,FP
sub19,EP11_04f,193,0,41.45326687,9.837880408,76,131,60,147,464,0,9.837880408,0,,,TN
sub19,EP11_04f,225,0,41.45326687,9.837880408,76,131,60,147,464,0,9.837880408,0,,,TN
sub19,EP11_04f,257,41.45326687,41.45326687,9.837880408,76,131,60,147,464,0,9.837880408,257,225,289,FP
sub19,EP11_04f,289,0,41.45326687,9.837880408,76,131,60,147,464,0,9.837880408,0,,,TN
sub19,EP11_04f,321,12.16820625,41.45326687,9.837880408,76,131,60,147,464,0,9.837880408,321,289,353,FP
sub19,EP11_04f,353,0,41.45326687,9.837880408,76,131,60,147,464,0,9.837880408,0,,,TN
sub19,EP11_04f,385,4.306458823,41.45326687,9.837880408,76,131,60,147,464,0,9.837880408,0,,,TN
sub19,EP13_01,65,0,19.39145974,7.009577253,71,156,55,172,297,0,7.009577253,0,,,TN
sub19,EP13_01,97,19.39145974,19.39145974,7.009577253,71,156,55,172,297,0,7.009577253,97,65,129,TP
sub19,EP13_01,129,5.497624613,19.39145974,7.009577253,71,156,55,172,297,0,7.009577253,0,,,TN
sub19,EP13_01,161,7.944529466,19.39145974,7.009577253,71,156,55,172,297,0,7.009577253,161,129,193,TP
sub19,EP13_01,193,9.223849695,19.39145974,7.009577253,71,156,55,172,297,0,7.009577253,193,161,225,FP
sub19,EP13_01,225,0,19.39145974,7.009577253,71,156,55,172,297,0,7.009577253,0,,,TN
sub19,EP15_03f,65,0,0,0,51,101,35,117,144,0,0,65,33,97,TP
sub19,EP16_01,65,17.65938531,25.51512832,8.634902726,86,136,70,152,264,0,8.634902726,65,33,97,FP
sub19,EP16_01,97,25.51512832,25.51512832,8.634902726,86,136,70,152,264,0,8.634902726,97,65,129,TP
sub19,EP16_01,129,0,25.51512832,8.634902726,86,136,70,152,264,0,8.634902726,0,,,TN
sub19,EP16_01,161,0,25.51512832,8.634902726,86,136,70,152,264,0,8.634902726,0,,,TN
sub19,EP16_01,193,0,25.51512832,8.634902726,86,136,70,152,264,0,8.634902726,0,,,TN
sub19,EP16_02,65,0,16.48577193,4.712463841,61,101,45,117,266,0,4.712463841,0,,,TN
sub19,EP16_02,97,0,16.48577193,4.712463841,61,101,45,117,266,0,4.712463841,0,,,TN
sub19,EP16_02,129,7.076547275,16.48577193,4.712463841,61,101,45,117,266,0,4.712463841,129,97,161,FP
sub19,EP16_02,161,0,16.48577193,4.712463841,61,101,45,117,266,0,4.712463841,0,,,TN
sub19,EP16_02,193,16.48577193,16.48577193,4.712463841,61,101,45,117,266,0,4.712463841,193,161,225,FP
sub19,EP19_01,65,1.939052434,21.25889263,8.312144668,66,101,50,117,270,0,8.312144668,0,,,TN
sub19,EP19_01,97,18.36277828,21.25889263,8.312144668,66,101,50,117,270,0,8.312144668,97,65,129,TP
sub19,EP19_01,129,0,21.25889263,8.312144668,66,101,50,117,270,0,8.312144668,0,,,TN
sub19,EP19_01,161,0,21.25889263,8.312144668,66,101,50,117,270,0,8.312144668,0,,,TN
sub19,EP19_01,193,21.25889263,21.25889263,8.312144668,66,101,50,117,270,0,8.312144668,193,161,225,FP
sub19,EP19_02,65,0,50.84271527,12.45446755,106,151,90,167,385,0,12.45446755,0,,,TN
sub19,EP19_02,97,50.84271527,50.84271527,12.45446755,106,151,90,167,385,0,12.45446755,97,65,129,TP
sub19,EP19_02,129,0,50.84271527,12.45446755,106,151,90,167,385,0,12.45446755,0,,,TN
sub19,EP19_02,161,0,50.84271527,12.45446755,106,151,90,167,385,0,12.45446755,0,,,TN
sub19,EP19_02,193,49.06051908,50.84271527,12.45446755,106,151,90,167,385,0,12.45446755,193,161,225,FP
sub19,EP19_02,225,0,50.84271527,12.45446755,106,151,90,167,385,0,12.45446755,0,,,TN
sub19,EP19_02,257,0,50.84271527,12.45446755,106,151,90,167,385,0,12.45446755,0,,,TN
sub19,EP19_02,289,12.18697364,50.84271527,12.45446755,106,151,90,167,385,0,12.45446755,0,,,TN
sub19,EP19_02,321,0,50.84271527,12.45446755,106,151,90,167,385,0,12.45446755,0,,,TN
sub19,EP19_03,65,15.37307427,15.37307427,7.716465735,61,116,45,132,200,0,7.716465735,65,33,97,TP
sub19,EP19_03,97,0,15.37307427,7.716465735,61,116,45,132,200,0,7.716465735,0,,,TN
sub19,EP19_03,129,7.776322932,15.37307427,7.716465735,61,116,45,132,200,0,7.716465735,129,97,161,TP
sub19,EP19_04,65,12.08323217,29.65981261,20.87152239,46,86,30,102,163,0,20.87152239,0,,,TN
sub19,EP19_04,97,29.65981261,29.65981261,20.87152239,46,86,30,102,163,0,20.87152239,97,65,129,TP
sub20,EP01_03,65,0,35.12133623,8.824393916,76,126,60,142,306,0,8.824393916,0,,,TN
sub20,EP01_03,97,0,35.12133623,8.824393916,76,126,60,142,306,0,8.824393916,0,,,TN
sub20,EP01_03,129,35.12133623,35.12133623,8.824393916,76,126,60,142,306,0,8.824393916,129,97,161,TP
sub20,EP01_03,161,14.18966301,35.12133623,8.824393916,76,126,60,142,306,0,8.824393916,161,129,193,FP
sub20,EP01_03,193,3.635364253,35.12133623,8.824393916,76,126,60,142,306,0,8.824393916,0,,,TN
sub20,EP01_03,225,0,35.12133623,8.824393916,76,126,60,142,306,0,8.824393916,0,,,TN
sub20,EP03_02,65,5.144702683,5.144702683,2.039266723,45,111,29,127,224,0,2.039266723,65,33,97,TP
sub20,EP03_02,97,0.973097485,5.144702683,2.039266723,45,111,29,127,224,0,2.039266723,0,,,TN
sub20,EP03_02,129,0,5.144702683,2.039266723,45,111,29,127,224,0,2.039266723,0,,,TN
sub20,EP06_03,65,0,50.6404899,25.32024495,31,61,15,77,173,0,25.32024495,0,,,TN
sub20,EP06_03,97,50.6404899,50.6404899,25.32024495,31,61,15,77,173,0,25.32024495,97,65,129,FP
sub20,EP07_04,65,74.82033493,74.82033493,15.00951852,96,151,80,167,388,0,15.00951852,65,33,97,FP
sub20,EP07_04,97,0,74.82033493,15.00951852,96,151,80,167,388,0,15.00951852,0,,,TN
sub20,EP07_04,129,0,74.82033493,15.00951852,96,151,80,167,388,0,15.00951852,0,,,TN
sub20,EP07_04,161,0,74.82033493,15.00951852,96,151,80,167,388,0,15.00951852,0,,,TN
sub20,EP07_04,193,0,74.82033493,15.00951852,96,151,80,167,388,0,15.00951852,0,,,TN
sub20,EP07_04,225,53.37963749,74.82033493,15.00951852,96,151,80,167,388,0,15.00951852,225,193,257,FP
sub20,EP07_04,257,0,74.82033493,15.00951852,96,151,80,167,388,0,15.00951852,0,,,TN
sub20,EP07_04,289,6.885694234,74.82033493,15.00951852,96,151,80,167,388,0,15.00951852,0,,,TN
sub20,EP07_04,321,0,74.82033493,15.00951852,96,151,80,167,388,0,15.00951852,0,,,TN
sub20,EP10_02,65,0,28.71460381,8.451997302,131,216,115,232,309,0,8.451997302,0,,,TN
sub20,EP10_02,97,0,28.71460381,8.451997302,131,216,115,232,309,0,8.451997302,0,,,TN
sub20,EP10_02,129,28.71460381,28.71460381,8.451997302,131,216,115,232,309,0,8.451997302,129,97,161,TP
sub20,EP10_02,161,21.99738,28.71460381,8.451997302,131,216,115,232,309,0,8.451997302,161,129,193,TP
sub20,EP10_02,193,0,28.71460381,8.451997302,131,216,115,232,309,0,8.451997302,0,,,TN
sub20,EP10_02,225,0,28.71460381,8.451997302,131,216,115,232,309,0,8.451997302,0,,,TN
sub20,EP12_01,65,0,41.3169668,16.90139384,41,106,25,122,239,0,16.90139384,0,,,TN
sub20,EP12_01,97,41.3169668,41.3169668,16.90139384,41,106,25,122,239,0,16.90139384,97,65,129,TP
sub20,EP12_01,129,0,41.3169668,16.90139384,41,106,25,122,239,0,16.90139384,0,,,TN
sub20,EP12_01,161,26.28860856,41.3169668,16.90139384,41,106,25,122,239,0,16.90139384,161,129,193,FP
sub20,EP13_02,65,0,40.56375576,9.244372544,71,121,55,137,409,0,9.244372544,0,,,TN
sub20,EP13_02,97,0,40.56375576,9.244372544,71,121,55,137,409,0,9.244372544,0,,,TN
sub20,EP13_02,129,4.003369907,40.56375576,9.244372544,71,121,55,137,409,0,9.244372544,0,,,TN
sub20,EP13_02,161,33.86655301,40.56375576,9.244372544,71,121,55,137,409,0,9.244372544,161,129,193,FP
sub20,EP13_02,193,0,40.56375576,9.244372544,71,121,55,137,409,0,9.244372544,0,,,TN
sub20,EP13_02,225,0,40.56375576,9.244372544,71,121,55,137,409,0,9.244372544,0,,,TN
sub20,EP13_02,257,40.56375576,40.56375576,9.244372544,71,121,55,137,409,0,9.244372544,257,225,289,FP
sub20,EP13_02,289,0,40.56375576,9.244372544,71,121,55,137,409,0,9.244372544,0,,,TN
sub20,EP13_02,321,4.765674211,40.56375576,9.244372544,71,121,55,137,409,0,9.244372544,0,,,TN
sub20,EP15_03f,65,14.71223233,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,65,33,97,FP
sub20,EP15_03f,97,0,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,0,,,TN
sub20,EP15_03f,129,24.7144621,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,129,97,161,TP
sub20,EP15_03f,161,36.47981238,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,161,129,193,TP
sub20,EP15_03f,193,0,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,0,,,TN
sub20,EP15_03f,225,0,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,0,,,TN
sub20,EP15_03f,257,16.70128029,54.73414197,11.89993422,86,181,70,197,1024,0,11.89993422,257,225,289,FP
